total_box,budget,release_coverage,pindex
2816518,4.00E+07,0.004721046,3909657
141877,0,0.000606367,3909704
16184,0,0.000574914,3909705
52296,0,0.000128753,3909727
6878,0,7.56E-05,3909786
5381908,3.00E+07,0.01088359,3909797
100138851,1.00E+08,0.095355017,3909890
54240821,2.20E+07,0.054234658,3909909
408010692,7.80E+07,0.104306389,3909938
424668047,1.30E+08,0.104012592,3909950
337135885,1.25E+08,0.103889278,3909958
281723902,1.60E+08,0.104359346,3909959
122012643,3.00E+07,0.076299656,3910093
6609661,0,0.056028445,3910121
34244097,5.50E+07,0.070603086,3910124
405917,0,0.000624906,3910239
376612,0,0.000548923,3910243
969869,0,0.008480693,3910253
48390190,1.15E+08,0.094638323,3910277
50699241,5.00E+07,0.057849236,3910288
17017811,1.50E+07,0.013776588,3910301
9016782,0,0.041259817,3910501
8038061,0,0.007217951,3910518
1969193,0,0.006504967,3910525
2827666,0,0.048953849,3910579
40962534,0,0.055558363,3910591
39868642,16500000,0.037433294,3910696
7689607,3.00E+07,0.015471669,3910736
91125683,0,0.060116128,3910757
2025328,0,0.003747751,3910781
9331,0,7.51E-05,3910841
5874,0,2.53E-05,3910899
8384929,0,0.006052455,3910936
2198044,0,0.004741278,3911014
136567,0,0.001599723,3911053
5280035,2.40E+07,0.03730174,3911054
20453431,0,0.074389902,3911070
22537881,3.00E+07,0.078952628,3911171
134806913,1.50E+08,0.090333213,3911191
261441092,9.20E+07,0.107945657,3911267
2210408,0,0,3911276
238431,0,0.000302372,3911296
35656131,0,0.061882699,3911347
191125,0,0.000365275,3911362
494608,0,0.003672796,3911446
33316821,2.20E+07,0.063849311,3911548
3.00E+05,0,0.012411804,3911564
8880705,0,0.019221402,3911663
93292,0,0.000121758,3911698
5114,0,2.58E-05,3911711
78396,0,0.000631632,3911743
29089912,9.00E+07,0.049662007,3911890
8445,0,9.99E-05,3911952
75764672,3.50E+07,0.082987552,3912055
25450527,5.00E+07,0.060255397,3912065
48911,0,0.00030033,3912106
44672764,5.80E+07,0.084924046,3912121
72708161,8.00E+07,0.074665676,3912125
282448,0,0.000252653,3912215
32919,0,0.000423159,3912241
6105175,0,0.01451629,3912317
15074191,8.00E+07,0.071557457,3912514
18451251,18500000,0.044426886,3912538
103739,0,0.000274835,3912588
20578909,0,0.052044131,3912619
77578,0,0.002957247,3912633
1234254,0,0.003857597,3912679
71968,0,0.000479048,3912720
231737,0,0.000774884,3912760
23115,0,5.04E-05,3912787
23159305,7.00E+07,0.058684118,3912847
3159,0,7.51E-05,3912885
35818913,1.26E+08,0.083262577,3912964
27663982,4.00E+07,0.068581615,3912999
76398,0,0.000126326,3913030
106128601,6.00E+07,0.080701262,3913112
54930280,6.00E+07,0.072461949,3913198
6303762,0,0.035316281,3913209
3575227,0,0.031757488,3913305
9069,1.00E+07,0.000560752,3913347
4611062,0,0.038523625,3913349
7557877,0,0.054340409,3913516
6940,0,0,3913597
75973200,0,0.072189126,3913611
1000,0,2.82E-05,3913682
1475746,1.00E+07,0.005531058,3913943
19800,0,2.80E-05,3914024
14381,0,7.18E-05,3914112
9708373,0,0.017538566,3914126
32901136,0,0.02341372,3914214
26999,0,0.000700224,3914273
2850135,0,4.20E-05,3914305
47119388,5.00E+07,0.075157673,3914315
141843612,0,0.075386864,3914453
364001123,1.75E+08,0.103151292,3914457
47901582,2.00E+07,0.078962132,3914458
22754725,0,0.074165013,3914524
176591618,4.00E+07,0.094635628,3914630
115103979,0,0.076102456,3914633
38956288,0,0.068452511,3914634
225863,0,0.000132668,3914726
27166,0,0.000250275,3914734
69691949,6.50E+07,0.064405289,3915032
1439232,0,0.001569155,3915103
20811365,4.00E+06,0.025151822,3915207
12095,0,2.55E-05,3915221
18983,0,5.00E-05,3915267
217277,1.30E+07,0.000430162,3915314
500283,0,0,3915462
2407024,0,0.024957009,3915511
282183,0,0.000424538,3915525
11993021,2.50E+07,0.063343298,3915542
17929,0,0.00016493,3915604
138797449,1.50E+07,0.065384615,3915852
47536778,7.00E+07,0.073104088,3915868
1315590,0,0.001624026,3915940
1869148,0,0,3915984
4054,0,5.04E-05,3916094
15800078,0,0.018430685,3916135
20279,0,5.15E-05,3916326
13616610,2.40E+07,0.056158773,3916498
39799191,3.50E+07,0.043611912,3916739
52330111,4.00E+07,0.068853313,3916797
43756,0,0.000323592,3916870
48092846,0,0.061135371,3916874
131772187,1.50E+08,0.081047571,3917211
22731,0,0,3917316
59509925,0,0.073988392,3917362
12097,0,0,3917379
18244060,7.20E+07,0.063932856,3917432
2492,0,2.52E-05,3917638
421432,0,0.000936549,3917662
3020601,0,0.004916881,3917676
20684,0,2.65E-05,3917753
25754284,0,0.050338592,3917771
41034350,1800000,0.072722672,3917852
15179302,5.00E+06,0.067459524,3917853
6100,0,2.52E-05,3917869
3558,0,0.000124459,3917889
145427,0,0.000900991,3917903
164247,13400000,0.001467611,3917992
32752215,0,0.06122397,3918124
11614790,2.00E+07,0.035376806,3918232
635325,0,0.001541182,3918324
21471047,0,0.077769758,3918438
122961,0,0.000176857,3918475
288545,0,0.001948831,3918555
1531489,0,0.017804653,3918574
75505856,4.00E+07,0.073609899,3918598
11156,0,3.90E-05,3918704
27000,0,0.000176857,3918882
111127263,1.40E+08,0.082412342,3918976
5842603,0,0.005657762,3919001
464275,0,0.001097845,3919040
388390,2200000,0.011058411,3919069
62950384,2.00E+07,0.070698381,3919091
12050299,4.50E+07,0.072781331,3919120
459749,0,0.001436627,3919208
8373585,0,0.005317999,3919288
46362,4.00E+06,0.00012553,3919332
33190,0,0.000156189,3919510
27367660,9.00E+07,0.077038444,3919519
488,0,2.58E-05,3919540
32100816,1.00E+07,0.052272547,3919935
25801047,3300000,0.066640004,3919974
66465204,7.80E+07,0.084207574,3920045
9216,0,5.05E-05,3920164
30919168,8.00E+07,0.059429891,3920291
3099497,0,0.043749517,3920303
243768,0,0.000206217,3920396
18848538,7.00E+07,0.052657924,3920407
11989,0,2.80E-05,3920466
38083,0,0.000101955,3920505
126643061,1.80E+08,0.08938617,3920576
46464023,7.50E+07,0.093398429,3920680
257760692,6.00E+07,0.097357093,3920731
3473905,0,0.026089612,3920759
1479,0,2.81E-05,3921006
1647416,0,0.022174392,3921014
3000,0,2.53E-05,3921171
10021,0,0.000150165,3921267
27182,0,5.15E-05,3921274
1712385,0,0.000907282,3921297
24020403,5.00E+07,0.030327981,3921343
303439,1.30E+07,0.001237305,3921346
19955598,3.80E+07,0.056185133,3921456
38960,0,0.000208252,3921509
12545979,2.00E+07,0.037337582,3921678
3204663,1.00E+07,0.002827826,3921921
426688,0,0.000688196,3921952
58009200,4.00E+07,0.068393128,3921974
50605,0,0.000235444,3922028
422783777,4.50E+07,0.098317659,3922152
138814,0,0.000103109,3922270
111543479,0,0.066881899,3922628
52125282,0,0.072202031,3922731
402088,0,0.000128886,3922859
13572400,3.50E+07,0.055224168,3922868
5514,0,0.00010011,3922995
692585,0,0.000674229,3923033
12232,0,2.58E-05,3923079
42734455,1.70E+07,0.079242637,3923102
40158,0,0.000376589,3923246
6002684,0,0.046075683,3923268
89302115,2.15E+08,0.097541475,3923364
129579,0,0.000328449,3923437
33447612,6.50E+07,0.080858363,3923709
4873620,0,0.011421853,3923873
60509,0,0.000219677,3923889
1286,0,7.96E-05,3923912
37446117,3.40E+07,0.084262361,3923966
158119460,8.20E+07,0.096953938,3923990
11537046,0,0.053793068,3924007
21252,0,0.000151278,3924043
109089,0,0.000350385,3924048
1711,0,5.00E-05,3924067
4600585,1.60E+07,0.024617209,3924074
214030500,7.00E+07,0.095027986,3924117
315544750,9.30E+07,0.095223343,3924166
377845905,9.40E+07,0.103870968,3924169
342551365,9.40E+07,0.101490697,3924172
1165882,1500000,0.00892542,3924201
23591432,2.50E+07,0.074291498,3924228
164022,0,0.000700224,3924249
9522,0,2.50E-05,3924280
32222567,0,0.055072975,3924304
2484186,9600000,0.001485884,3924353
143121,40000,0.000366135,3924653
229086679,7.30E+07,0.111878236,3924764
54543,0,7.59E-05,3924798
32235793,6.20E+07,0.0775609,3924953
8302478,2.00E+07,0.022003178,3924975
228894,0,0.000547618,3925187
44114232,6.50E+07,0.067239314,3925221
4218,0,2.53E-05,3925340
45436,0,0.000107747,3925349
60457138,0,0.080051435,3925478
266967,0,0.010944018,3925483
102388,0,0.000252131,3926168
93432655,9.00E+07,0.091999801,3926516
27807266,7.20E+07,0.066495804,3926691
58484,0,0.000234137,3926745
6742168,0,0.007337194,3927999
8330720,0,0.054128635,3928014
1435016,0,0.001408213,3928154
45445109,7.50E+07,0.091811228,3928272
291513,0,0.000899865,3928328
56968902,0,0.090757434,3928417
2853801,0,0.004910914,3928430
183342,0,0.000202122,3928513
3866794,0,0.00719892,3928812
13717039,2.00E+07,0.063988702,3928813
10782,0,5.04E-05,3928933
7504257,0,0.007294542,3929020
8645411,0,0.050823082,3929097
279757,0,0.001375556,3929098
15634090,1.50E+07,0.04719883,3929124
24760338,0,0.051978459,3929186
65955630,8.00E+07,0.078688075,3929233
1781383,0,0.028732536,3929255
3900000,0,0.039422017,3929266
4033,0,0.000254887,3929516
18844784,0,0.066250163,3929583
12454768,2.60E+07,0.054507082,3929819
336,0,2.60E-05,3929831
228433663,1.08E+08,0.09633555,3929856
119938730,2.30E+07,0.094271048,3929980
94095523,9.50E+07,0.073606884,3930011
16377274,0,0.021784075,3930142
40388794,1.60E+07,0.07195696,3930202
12594698,12500000,0.024012948,3930293
21816,0,5.15E-05,3930294
3392080,0,0.022124588,3930334
171479930,6.30E+07,0.078182651,3930411
281576461,1.50E+08,0.101065919,3930416
139313948,1.50E+08,0.098232819,3930425
102427862,3.40E+07,0.091050155,3930557
4349446,0,0.042441392,3930615
29121498,4.00E+07,0.068317332,3930714
22219192,0,0.074389902,3930769
4267218,0,0.01159826,3930774
32428195,2.50E+07,0.062523896,3931101
2556361,0,0.025146898,3931112
3765585,3.00E+07,0.002936737,3931192
347977,0,0.000849771,3931271
11422,0,2.80E-05,3931334
1109660,6500000,0.001274437,3931424
67816,0,0.000224966,3931438
35374833,1.60E+07,0.065190493,3931458
8016708,0,0.041364239,3931498
66845033,5.70E+07,0.089055371,3931557
83361,0,0.002626564,3931782
2652246,0,0.015160384,3931854
50752337,1.00E+07,0.074284128,3931875
1891936,7.00E+06,0.024851528,3931890
4557214,0,0.010208979,3931903
13825794,0,0.018894029,3931953
59989,0,0.000274884,3932128
4447,0,5.10E-05,3932389
370668,0,0.001211925,3932435
41083864,0,0.083717332,3932612
27011180,0,0.077307153,3932814
17896,0,7.65E-05,3932910
25594957,1.80E+07,0.062458112,3933025
13263993,5.00E+07,0.061673534,3933156
2011497,0,0.001210601,3933226
16334,0,0.000106135,3933235
37499651,0,0.056391447,3933399
12544,0,0.000448051,3933570
3769990,0,0.056439878,3933606
78031620,7.00E+07,0.077159876,3933662
25147055,0,0.045141519,3933871
31165421,6.00E+07,0.077903258,3933992
14302779,0,0.021318141,3934030
453650,0,0.000305865,3934094
153122,0,0.000185736,3934176
51540,0,0.000106135,3934180
3838,0,5.05E-05,3934207
35746370,3.20E+07,0.065316073,3934283
62852,8.00E+05,0.000112202,3934593
155385488,8.00E+07,0.091863941,3934652
202019785,9.80E+07,0.100067594,3934664
102491776,1.45E+08,0.097285884,3934682
27281507,1.20E+07,0.082652495,3934695
88631237,4.50E+07,0.086912582,3934703
11614954,1.50E+07,0.034014705,3934792
258223,0,0.000833754,3934924
313967,0,0.000312183,3934947
1176781,0,0.002049693,3934976
27073640,4.00E+07,0.070410635,3935041
80238,0,0.000515013,3935112
399110,0,0.001013913,3935451
523025,0,0.00156912,3935482
41045,0,7.59E-05,3935487
3136701,0,0,3935558
86930411,2.30E+07,0.096513657,3935585
78756177,0,0.085131221,3935586
13569248,9500000,0.008720552,3935691
25930652,0,0.067948652,3935704
37629831,3.50E+07,0.080255109,3935879
54645,0,0.000101215,3935923
11650,0,0.000374775,3936078
44547681,0,0.071294779,3936158
1333124,0,0.019490218,3936272
50727965,0,0.072801063,3936339
17373527,0,0.050726463,3936386
3569939,0,0.036490985,3936421
245217,0,0.000449623,3936430
29760152,1.30E+07,0.075291414,3936624
199108,0,0.004941806,3936673
17625,0,2.58E-05,3936898
12712093,3.00E+07,0.021518786,3936930
10452012,0,0.057627019,3937068
14990582,2.50E+07,0.055938866,3937078
14600,0,0,3937083
8914777,0,0.055790775,3937151
21148651,3.00E+07,0.064878543,3937214
36261763,0,0.071314781,3937241
43047372,2.50E+07,0.073988902,3937301
125397,0,0.002981327,3937391
7836393,0,0.035663152,3937447
1884814,0,0.019667525,3937649
28281,0,0.00039994,3937707
75082668,0,0.065207211,3937715
63165,0,0.000128886,3937792
18661336,3.80E+07,0.045622256,3937827
81001787,2.90E+07,0.063757376,3938135
1415082,0,0.001936956,3938172
25018119,0,0.069476424,3938213
35193167,3.00E+07,0.071119245,3938287
64251541,4.20E+07,0.086895585,3938364
2119994,1.90E+07,0.030671974,3938379
128814019,5.40E+07,0.0753086,3938408
42273,0,0.000101215,3938478
110904,0,0.000630326,3938495
5136759,0,0.000730549,3938515
29187243,0,0.05824163,3938516
95,0,2.58E-05,3938517
18912328,0,0.054202763,3938658
51854875,0,0.068503858,3938666
1355728,0,0.006040831,3938845
418689,5.00E+06,0.00052063,3938891
15122,0,0.000151278,3939314
12614346,8.00E+06,0.012119253,3939350
54607383,2.50E+07,0.070883769,3939357
43905746,0,0.081507351,3939399
513447,0,0.002052257,3939473
58872,0,0.001226349,3939477
5384,0,2.50E-05,3939674
52436,0,0,3939691
1065907,2.00E+07,0.054460189,3939727
19716,0,0.000356842,3939766
1798,0,5.39E-05,3939816
584054,0,0.00085214,3939853
5881367,0,0.00482908,3939869
690966,0,0.024986119,3939876
2377,0,2.82E-05,3939902
366377,0,0.002779181,3939985
7660806,0,0.055399719,3940049
62645,0,7.73E-05,3940064
38182790,1.30E+07,0.029742434,3940217
2142342,0,0.006646012,3940326
26814957,3.50E+07,0.031209765,3940400
22539,0,5.06E-05,3940414
135228,0,0.000352983,3940428
115592,0,0.002343307,3940433
53714,0,0.000151592,3940438
119219978,1.00E+08,0.092383603,3940471
149528,0,0.000283257,3940531
1747,0,2.50E-05,3940543
17727,0,0.000150165,3940559
8074,0,2.49E-05,3940660
4720371,0,0.008618262,3940697
3000342,0,0.014561657,3940746
27807627,3.50E+07,0.050173709,3940799
83911193,4.00E+07,0.08260044,3940859
96522687,1.70E+07,0.080070974,3940878
28544120,7.50E+07,0.057310603,3940931
1083395,0,0,3940993
1110522,0,0.007673849,3941185
110763,0,0.000575633,3941188
113086868,5.60E+07,0.084403524,3941322
10647219,0,0.020068932,3941332
1469,0,2.50E-05,3941354
13670688,0,0.067555922,3941457
8060487,0,0.00747104,3941527
4115,0,0.000140821,3941579
5656388,0,0.027883354,3941671
309596,0,0.000436266,3941702
38824341,0,0.059088014,3941770
693286,0,0.001916192,3941828
8845,0,7.50E-05,3941941
66308518,0,0.070446031,3941949
370782930,3.00E+07,0.093536435,3942410
20056,0,0.000250275,3942485
113330342,1.10E+08,0.08414195,3942736
41263140,5.00E+07,0.075945395,3942898
130178411,9.90E+07,0.09753537,3942937
3983912,0,0.047229106,3942987
100768056,0,0.078904238,3943045
19137,0,5.04E-05,3943210
24204154,6.00E+06,0.075084216,3943237
20300385,0,0.041471864,3943251
2832826,1.10E+07,0.033329742,3943320
110313,0,0.000631632,3943424
1037071,0,0.010628807,3943446
57027435,1.20E+07,0.055741639,3943476
5812781,0,0.033690777,3943485
48764,0,0.000253036,3943489
16535005,1.00E+07,0.055455317,3943533
9669521,0,0.023024842,3943560
10391003,0,0.06060107,3943639
182618434,1.40E+08,0.093652932,3943671
14061361,0,0.049880271,3943704
17742948,0,0.018783722,3943813
17323326,0,0.072752346,3944002
3953745,0,0.064046071,3944076
51268815,7.00E+07,0.041580897,3944078
13290368,0,0.049914017,3944429
84471,0,0.001560915,3944440
82226474,8.00E+07,0.090511519,3944804
35922978,7.00E+07,0.082710983,3944806
12981269,0,0.034505845,3944947
31051126,5.50E+07,0.084665423,3944949
21403519,1.50E+07,0.039937472,3945096
4906900,0,0.002696914,3945336
21706101,0,0.017926549,3945342
23047939,0,0.018262702,3945368
5964,0,0.000302557,3945410
10687,0,0.000180254,3945443
13137,0,5.00E-05,3945463
19733089,3.50E+07,0.039711598,3945470
185618322,1.65E+08,0.1001784,3945800
95102,0,0.000206217,3945975
2269,0,0.002574363,3945995
3692836,0,0.019171908,3946209
49130154,1.40E+07,0.072109324,3946258
17626234,8.00E+07,0.069260945,3946337
25000,0,0.000124925,3946499
2827107,0,0.005671452,3946542
11412414,1.10E+07,0.065568258,3946642
48102795,0,0.067538932,3946756
7138,0,5.00E-05,3946821
20324096,0,0.050499373,3946925
53089891,4.00E+07,0.060002603,3946941
13769,0,0.000124925,3946988
3384,0,2.58E-05,3947228
28176497,2.20E+07,0.074406477,3947380
101413188,7.00E+07,0.09418169,3947445
5415,0,4.32E-05,3947462
74787599,0,0.062746053,3947474
205000,0,0,3947508
104400899,1.05E+08,0.088573395,3947519
30857814,0,0.035407205,3947545
108248956,2.60E+07,0.077423534,3947553
95170481,4.00E+07,0.095787018,3947554
19734940,0,0.052736011,3947591
89543,0,7.51E-05,3947600
3103,0,5.21E-05,3947668
337356,0,0.000662707,3947792
627844,1.20E+07,0.001087879,3947850
19398532,4.50E+07,0.025949904,3948038
23032565,0,0.064816983,3948183
408709,0,0.002085801,3948390
16115878,0,0.059727759,3948423
725489,0,0.000926019,3948441
16983,2750000,2.52E-05,3948451
163958031,4.00E+07,0.080493462,3948470
147773,0,0.000497542,3948521
981817,0,0,3948582
62500,0,0.000356842,3948632
44883,0,0.000151592,3948666
3067917,0,0.025184421,3948757
194523,0,0.000185736,3948776
33810189,3.30E+07,0.072704817,3948834
122742,0,0.00059964,3948863
8647042,0,0.055528495,3948894
64473115,3.00E+06,0.064736158,3948949
71962800,9.00E+06,0.071478626,3948953
79213375,1.00E+07,0.070219545,3948954
10631333,0,0.020300163,3949003
163566459,5.50E+07,0.082493818,3949051
2756333,0,0.017143858,3949128
56441711,0,0.048158272,3949244
2401999,0,0.002243961,3949342
21686547,0,0.070566076,3949424
18636537,3.20E+07,0.077506016,3949532
381420,0,0.009711314,3949555
12988801,3.00E+07,0.011096167,3949562
8509867,0,0.050730804,3949603
8512,0,2.50E-05,3949652
1111615,0,0.000841515,3949674
17762705,2.10E+07,0.061565808,3949889
1696066,0,0,3949990
444055,0,0,3950007
45916769,0,0.074344893,3950058
1277404,0,0.001866959,3950311
16008272,2.60E+07,0.055695628,3950442
34194407,3.20E+07,0.030978009,3950539
83488,0,0.000313824,3950597
3825421,7500000,0.06342216,3950610
65429,0,0.000265336,3950653
6484246,0,0.065246234,3950782
25126214,0,0.067098005,3951017
18389,5000,2.65E-05,3951134
52802140,0,0.066647966,3951287
11439193,0,0.032260482,3951835
33956608,0,0.066781735,3952082
552959,0,0.001462357,3952116
1169603,0,0.00212734,3952142
23237911,0,0.020174822,3952153
19204929,0,0.056661203,3952309
44737059,5.00E+07,0.075703015,3952313
5855392,0,0.0551256,3952386
71215869,0,0.037443153,3952418
27931461,0,0.062442261,3952420
50257,0,0.000124925,3952632
7749851,0,0.051698555,3952652
610402,0,0.010917947,3952883
192816,0,0,3952885
14237880,0,0.072964311,3952907
185898,0,0.001011653,3952937
183637894,1.35E+08,0.092761086,3953051
22664,0,0.000126065,3953139
8543587,0,0.033937641,3953276
86307,0,0.001663267,3953345
129128133,4.80E+07,0.082016364,3953706
76231249,0,0.088648907,3953740
35428675,0,0.049166844,3953756
581,10000,2.58E-05,3953850
8360,0,5.63E-05,3953959
